"","BuildingName","values","timestamps","latitide","longitude","V6"
"1","Academic Surge Building",7878582,2017-01-18 00:00:00,38.5353,-121.75291,-9383.07534246612
"2","Academic Surge Building",7878803.5,2017-01-18 01:00:00,38.5353,-121.75291,-9161.57534246612
"3","Academic Surge Building",7879028.5,2017-01-18 02:00:00,38.5353,-121.75291,-8936.57534246612
"4","Academic Surge Building",7879253,2017-01-18 03:00:00,38.5353,-121.75291,-8712.07534246612
"5","Academic Surge Building",7879475.5,2017-01-18 04:00:00,38.5353,-121.75291,-8489.57534246612
"6","Academic Surge Building",7879696.5,2017-01-18 05:00:00,38.5353,-121.75291,-8268.57534246612
"7","Academic Surge Building",7879918.5,2017-01-18 06:00:00,38.5353,-121.75291,-8046.57534246612
"8","Academic Surge Building",7880168.5,2017-01-18 07:00:00,38.5353,-121.75291,-7796.57534246612
"9","Academic Surge Building",7880420.5,2017-01-18 08:00:00,38.5353,-121.75291,-7544.57534246612
"10","Academic Surge Building",7880687,2017-01-18 09:00:00,38.5353,-121.75291,-7278.07534246612
"11","Academic Surge Building",7880970,2017-01-18 10:00:00,38.5353,-121.75291,-6995.07534246612
"12","Academic Surge Building",7881266,2017-01-18 11:00:00,38.5353,-121.75291,-6699.07534246612
"13","Academic Surge Building",7881560,2017-01-18 12:00:00,38.5353,-121.75291,-6405.07534246612
"14","Academic Surge Building",7881858.5,2017-01-18 13:00:00,38.5353,-121.75291,-6106.57534246612
"15","Academic Surge Building",7882162.5,2017-01-18 14:00:00,38.5353,-121.75291,-5802.57534246612
"16","Academic Surge Building",7882464.5,2017-01-18 15:00:00,38.5353,-121.75291,-5500.57534246612
"17","Academic Surge Building",7882766,2017-01-18 16:00:00,38.5353,-121.75291,-5199.07534246612
"18","Academic Surge Building",7883060.5,2017-01-18 17:00:00,38.5353,-121.75291,-4904.57534246612
"19","Academic Surge Building",7883344.5,2017-01-18 18:00:00,38.5353,-121.75291,-4620.57534246612
"20","Academic Surge Building",7883622,2017-01-18 19:00:00,38.5353,-121.75291,-4343.07534246612
"21","Academic Surge Building",7883886.5,2017-01-18 20:00:00,38.5353,-121.75291,-4078.57534246612
"22","Academic Surge Building",7884149.5,2017-01-18 21:00:00,38.5353,-121.75291,-3815.57534246612
"23","Academic Surge Building",7884410.5,2017-01-18 22:00:00,38.5353,-121.75291,-3554.57534246612
"24","Academic Surge Building",7884652.5,2017-01-18 23:00:00,38.5353,-121.75291,-3312.57534246612
"25","Academic Surge Building",7884882.5,2017-01-19 00:00:00,38.5353,-121.75291,-3082.57534246612
"26","Academic Surge Building",7885112,2017-01-19 01:00:00,38.5353,-121.75291,-2853.07534246612
"27","Academic Surge Building",7885339.5,2017-01-19 02:00:00,38.5353,-121.75291,-2625.57534246612
"28","Academic Surge Building",7885562,2017-01-19 03:00:00,38.5353,-121.75291,-2403.07534246612
"29","Academic Surge Building",7885787,2017-01-19 04:00:00,38.5353,-121.75291,-2178.07534246612
"30","Academic Surge Building",7886012.5,2017-01-19 05:00:00,38.5353,-121.75291,-1952.57534246612
"31","Academic Surge Building",7886237,2017-01-19 06:00:00,38.5353,-121.75291,-1728.07534246612
"32","Academic Surge Building",7886484,2017-01-19 07:00:00,38.5353,-121.75291,-1481.07534246612
"33","Academic Surge Building",7886739.5,2017-01-19 08:00:00,38.5353,-121.75291,-1225.57534246612
"34","Academic Surge Building",7887012,2017-01-19 09:00:00,38.5353,-121.75291,-953.075342466123
"35","Academic Surge Building",7887299.5,2017-01-19 10:00:00,38.5353,-121.75291,-665.575342466123
"36","Academic Surge Building",7887595.5,2017-01-19 11:00:00,38.5353,-121.75291,-369.575342466123
"37","Academic Surge Building",7887897,2017-01-19 12:00:00,38.5353,-121.75291,-68.0753424661234
"38","Academic Surge Building",7888198.5,2017-01-19 13:00:00,38.5353,-121.75291,233.424657533877
"39","Academic Surge Building",7888494,2017-01-19 14:00:00,38.5353,-121.75291,528.924657533877
"40","Academic Surge Building",7888795.5,2017-01-19 15:00:00,38.5353,-121.75291,830.424657533877
"41","Academic Surge Building",7889099,2017-01-19 16:00:00,38.5353,-121.75291,1133.92465753388
"42","Academic Surge Building",7889392.5,2017-01-19 17:00:00,38.5353,-121.75291,1427.42465753388
"43","Academic Surge Building",7889677,2017-01-19 18:00:00,38.5353,-121.75291,1711.92465753388
"44","Academic Surge Building",7889953.5,2017-01-19 19:00:00,38.5353,-121.75291,1988.42465753388
"45","Academic Surge Building",7890215,2017-01-19 20:00:00,38.5353,-121.75291,2249.92465753388
"46","Academic Surge Building",7890475,2017-01-19 21:00:00,38.5353,-121.75291,2509.92465753388
"47","Academic Surge Building",7890730,2017-01-19 22:00:00,38.5353,-121.75291,2764.92465753388
"48","Academic Surge Building",7890975.5,2017-01-19 23:00:00,38.5353,-121.75291,3010.42465753388
"49","Academic Surge Building",7891209.5,2017-01-20 00:00:00,38.5353,-121.75291,3244.42465753388
"50","Academic Surge Building",7891438,2017-01-20 01:00:00,38.5353,-121.75291,3472.92465753388
"51","Academic Surge Building",7891665.5,2017-01-20 02:00:00,38.5353,-121.75291,3700.42465753388
"52","Academic Surge Building",7891895,2017-01-20 03:00:00,38.5353,-121.75291,3929.92465753388
"53","Academic Surge Building",7892122.5,2017-01-20 04:00:00,38.5353,-121.75291,4157.42465753388
"54","Academic Surge Building",7892347.5,2017-01-20 05:00:00,38.5353,-121.75291,4382.42465753388
"55","Academic Surge Building",7892577,2017-01-20 06:00:00,38.5353,-121.75291,4611.92465753388
"56","Academic Surge Building",7892834,2017-01-20 07:00:00,38.5353,-121.75291,4868.92465753388
"57","Academic Surge Building",7893085,2017-01-20 08:00:00,38.5353,-121.75291,5119.92465753388
"58","Academic Surge Building",7893355,2017-01-20 09:00:00,38.5353,-121.75291,5389.92465753388
"59","Academic Surge Building",7893642.5,2017-01-20 10:00:00,38.5353,-121.75291,5677.42465753388
"60","Academic Surge Building",7893935,2017-01-20 11:00:00,38.5353,-121.75291,5969.92465753388
"61","Academic Surge Building",7894229.5,2017-01-20 12:00:00,38.5353,-121.75291,6264.42465753388
"62","Academic Surge Building",7894528,2017-01-20 13:00:00,38.5353,-121.75291,6562.92465753388
"63","Academic Surge Building",7894827.5,2017-01-20 14:00:00,38.5353,-121.75291,6862.42465753388
"64","Academic Surge Building",7895124,2017-01-20 15:00:00,38.5353,-121.75291,7158.92465753388
"65","Academic Surge Building",7895420.5,2017-01-20 16:00:00,38.5353,-121.75291,7455.42465753388
"66","Academic Surge Building",7895710.5,2017-01-20 17:00:00,38.5353,-121.75291,7745.42465753388
"67","Academic Surge Building",7895985,2017-01-20 18:00:00,38.5353,-121.75291,8019.92465753388
"68","Academic Surge Building",7896247,2017-01-20 19:00:00,38.5353,-121.75291,8281.92465753388
"69","Academic Surge Building",7896511,2017-01-20 20:00:00,38.5353,-121.75291,8545.92465753388
"70","Academic Surge Building",7896774.5,2017-01-20 21:00:00,38.5353,-121.75291,8809.42465753388
"71","Academic Surge Building",7897030,2017-01-20 22:00:00,38.5353,-121.75291,9064.92465753388
"72","Academic Surge Building",7897273.5,2017-01-20 23:00:00,38.5353,-121.75291,9308.42465753388
"73","Academic Surge Building",7897510.5,2017-01-21 00:00:00,38.5353,-121.75291,9545.42465753388
"74","Activities and Recreation Center",3650183.52376531,2017-01-18 00:00:00,38.54291,-121.75965,-9077.52629332012
"75","Activities and Recreation Center",3650439.19163016,2017-01-18 01:00:00,38.54291,-121.75965,-8821.85842847032
"76","Activities and Recreation Center",3650638.11505923,2017-01-18 02:00:00,38.54291,-121.75965,-8622.93499940028
"77","Activities and Recreation Center",3650803.60351312,2017-01-18 03:00:00,38.54291,-121.75965,-8457.44654551009
"78","Activities and Recreation Center",3651026.06054558,2017-01-18 04:00:00,38.54291,-121.75965,-8234.9895130503
"79","Activities and Recreation Center",3651246.59780673,2017-01-18 05:00:00,38.54291,-121.75965,-8014.45225190045
"80","Activities and Recreation Center",3651551.52555524,2017-01-18 06:00:00,38.54291,-121.75965,-7709.5245033903
"81","Activities and Recreation Center",3651836.71003615,2017-01-18 07:00:00,38.54291,-121.75965,-7424.34002248012
"82","Activities and Recreation Center",3652094.18368761,2017-01-18 08:00:00,38.54291,-121.75965,-7166.86637102021
"83","Activities and Recreation Center",3652341.01759104,2017-01-18 09:00:00,38.54291,-121.75965,-6920.03246759018
"84","Activities and Recreation Center",3652616.30220571,2017-01-18 10:00:00,38.54291,-121.75965,-6644.74785292009
"85","Activities and Recreation Center",3652896.08691814,2017-01-18 11:00:00,38.54291,-121.75965,-6364.96314049046
"86","Activities and Recreation Center",3653170.15476592,2017-01-18 12:00:00,38.54291,-121.75965,-6090.89529271051
"87","Activities and Recreation Center",3653443.1221558,2017-01-18 13:00:00,38.54291,-121.75965,-5817.9279028303
"88","Activities and Recreation Center",3653712.46394982,2017-01-18 14:00:00,38.54291,-121.75965,-5548.58610881027
"89","Activities and Recreation Center",3653977.65882336,2017-01-18 15:00:00,38.54291,-121.75965,-5283.39123527007
"90","Activities and Recreation Center",3654233.72911256,2017-01-18 16:00:00,38.54291,-121.75965,-5027.32094607037
"91","Activities and Recreation Center",3654495.62977697,2017-01-18 17:00:00,38.54291,-121.75965,-4765.42028166028
"92","Activities and Recreation Center",3654764.45042942,2017-01-18 18:00:00,38.54291,-121.75965,-4496.59962921031
"93","Activities and Recreation Center",3655035.93870021,2017-01-18 19:00:00,38.54291,-121.75965,-4225.11135842046
"94","Activities and Recreation Center",3655306.69577516,2017-01-18 20:00:00,38.54291,-121.75965,-3954.35428347019
"95","Activities and Recreation Center",3655574.30513149,2017-01-18 21:00:00,38.54291,-121.75965,-3686.74492714042
"96","Activities and Recreation Center",3655839.72213294,2017-01-18 22:00:00,38.54291,-121.75965,-3421.32792569045
"97","Activities and Recreation Center",3656101.17229419,2017-01-18 23:00:00,38.54291,-121.75965,-3159.87776444014
"98","Activities and Recreation Center",3656371.0002937,2017-01-19 00:00:00,38.54291,-121.75965,-2890.04976493027
"99","Activities and Recreation Center",3656633.03223148,2017-01-19 01:00:00,38.54291,-121.75965,-2628.01782715041
"100","Activities and Recreation Center",3656837.47067944,2017-01-19 02:00:00,38.54291,-121.75965,-2423.57937919023
"101","Activities and Recreation Center",3657011.53736993,2017-01-19 03:00:00,38.54291,-121.75965,-2249.51268870011
"102","Activities and Recreation Center",3657232.86726822,2017-01-19 04:00:00,38.54291,-121.75965,-2028.18279041024
"103","Activities and Recreation Center",3657453.03669463,2017-01-19 05:00:00,38.54291,-121.75965,-1808.01336400025
"104","Activities and Recreation Center",3657754.74185517,2017-01-19 06:00:00,38.54291,-121.75965,-1506.30820346018
"105","Activities and Recreation Center",3658023.9463905,2017-01-19 07:00:00,38.54291,-121.75965,-1237.10366813047
"106","Activities and Recreation Center",3658282.34091525,2017-01-19 08:00:00,38.54291,-121.75965,-978.709143380169
"107","Activities and Recreation Center",3658537.25777738,2017-01-19 09:00:00,38.54291,-121.75965,-723.792281250469
"108","Activities and Recreation Center",3658792.1746395,2017-01-19 10:00:00,38.54291,-121.75965,-468.875419130083
"109","Activities and Recreation Center",3659046.91950953,2017-01-19 11:00:00,38.54291,-121.75965,-214.130549100228
"110","Activities and Recreation Center",3659301.3242533,2017-01-19 12:00:00,38.54291,-121.75965,40.2741946699098
"111","Activities and Recreation Center",3659557.25368114,2017-01-19 13:00:00,38.54291,-121.75965,296.203622509725
"112","Activities and Recreation Center",3659812.73128267,2017-01-19 14:00:00,38.54291,-121.75965,551.681224039756
"113","Activities and Recreation Center",3660073.21973099,2017-01-19 15:00:00,38.54291,-121.75965,812.169672359712
"114","Activities and Recreation Center",3660330.81784357,2017-01-19 16:00:00,38.54291,-121.75965,1069.76778493961
"115","Activities and Recreation Center",3660582.3838759,2017-01-19 17:00:00,38.54291,-121.75965,1321.33381726965
"116","Activities and Recreation Center",3660847.94048432,2017-01-19 18:00:00,38.54291,-121.75965,1586.89042568952
"117","Activities and Recreation Center",3661115.8514552,2017-01-19 19:00:00,38.54291,-121.75965,1854.8013965697
"118","Activities and Recreation Center",3661383.435451,2017-01-19 20:00:00,38.54291,-121.75965,2122.3853923697
"119","Activities and Recreation Center",3661646.79869721,2017-01-19 21:00:00,38.54291,-121.75965,2385.74863857962
"120","Activities and Recreation Center",3661899.79022062,2017-01-19 22:00:00,38.54291,-121.75965,2638.74016198982
"121","Activities and Recreation Center",3662141.92317516,2017-01-19 23:00:00,38.54291,-121.75965,2880.87311652955
"122","Activities and Recreation Center",3662383.40909898,2017-01-20 00:00:00,38.54291,-121.75965,3122.35904034972
"123","Activities and Recreation Center",3662632.40778851,2017-01-20 01:00:00,38.54291,-121.75965,3371.35772987967
"124","Activities and Recreation Center",3662836.14030017,2017-01-20 02:00:00,38.54291,-121.75965,3575.09024153976
"125","Activities and Recreation Center",3663018.40568524,2017-01-20 03:00:00,38.54291,-121.75965,3757.35562660964
"126","Activities and Recreation Center",3663230.86410042,2017-01-20 04:00:00,38.54291,-121.75965,3969.81404178962
"127","Activities and Recreation Center",3663442.30386642,2017-01-20 05:00:00,38.54291,-121.75965,4181.25380778965
"128","Activities and Recreation Center",3663741.4359096,2017-01-20 06:00:00,38.54291,-121.75965,4480.3858509697
"129","Activities and Recreation Center",3664013.61715869,2017-01-20 07:00:00,38.54291,-121.75965,4752.56710005971
"130","Activities and Recreation Center",3664269.70585817,2017-01-20 08:00:00,38.54291,-121.75965,5008.65579953976
"131","Activities and Recreation Center",3664523.25814688,2017-01-20 09:00:00,38.54291,-121.75965,5262.2080882499
"132","Activities and Recreation Center",3664780.68121885,2017-01-20 10:00:00,38.54291,-121.75965,5519.63116021967
"133","Activities and Recreation Center",3665037.98672578,2017-01-20 11:00:00,38.54291,-121.75965,5776.93666714989
"134","Activities and Recreation Center",3665293.19311558,2017-01-20 12:00:00,38.54291,-121.75965,6032.1430569496
"135","Activities and Recreation Center",3665542.98997191,2017-01-20 13:00:00,38.54291,-121.75965,6281.93991327984
"136","Activities and Recreation Center",3665783.09867298,2017-01-20 14:00:00,38.54291,-121.75965,6522.04861434968
"137","Activities and Recreation Center",3666023.20737405,2017-01-20 15:00:00,38.54291,-121.75965,6762.15731541952
"138","Activities and Recreation Center",3666263.72170164,2017-01-20 16:00:00,38.54291,-121.75965,7002.67164300987
"139","Activities and Recreation Center",3666506.63927785,2017-01-20 17:00:00,38.54291,-121.75965,7245.58921921952
"140","Activities and Recreation Center",3666769.69252969,2017-01-20 18:00:00,38.54291,-121.75965,7508.64247105969
"141","Activities and Recreation Center",3667034.31985884,2017-01-20 19:00:00,38.54291,-121.75965,7773.26980020991
"142","Activities and Recreation Center",3667291.31008078,2017-01-20 20:00:00,38.54291,-121.75965,8030.26002214989
"143","Activities and Recreation Center",3667546.1848007,2017-01-20 21:00:00,38.54291,-121.75965,8285.13474206952
"144","Activities and Recreation Center",3667799.77288055,2017-01-20 22:00:00,38.54291,-121.75965,8538.72282191971
"145","Activities and Recreation Center",3668049.37612045,2017-01-20 23:00:00,38.54291,-121.75965,8788.32606181968
"146","Activities and Recreation Center",3668245.17489961,2017-01-21 00:00:00,38.54291,-121.75965,8984.12484097993
"147","Advanced Materials Research Laboratory",1434074.73406835,2017-01-18 00:00:00,38.53228,-121.75848,-507.512521970551
"148","Advanced Materials Research Laboratory",1434088.31950578,2017-01-18 01:00:00,38.53228,-121.75848,-493.927084540483
"149","Advanced Materials Research Laboratory",1434101.90494321,2017-01-18 02:00:00,38.53228,-121.75848,-480.341647110414
"150","Advanced Materials Research Laboratory",1434115.49038063,2017-01-18 03:00:00,38.53228,-121.75848,-466.756209690589
"151","Advanced Materials Research Laboratory",1434129.07581806,2017-01-18 04:00:00,38.53228,-121.75848,-453.170772260521
"152","Advanced Materials Research Laboratory",1434142.66125548,2017-01-18 05:00:00,38.53228,-121.75848,-439.585334840463
"153","Advanced Materials Research Laboratory",1434156.24669291,2017-01-18 06:00:00,38.53228,-121.75848,-425.999897410395
"154","Advanced Materials Research Laboratory",1434169.83213034,2017-01-18 07:00:00,38.53228,-121.75848,-412.414459980559
"155","Advanced Materials Research Laboratory",1434183.69832934,2017-01-18 08:00:00,38.53228,-121.75848,-398.548260980519
"156","Advanced Materials Research Laboratory",1434197.56603582,2017-01-18 09:00:00,38.53228,-121.75848,-384.680554500548
"157","Advanced Materials Research Laboratory",1434211.43374229,2017-01-18 10:00:00,38.53228,-121.75848,-370.81284803059
"158","Advanced Materials Research Laboratory",1434225.30144877,2017-01-18 11:00:00,38.53228,-121.75848,-356.945141550386
"159","Advanced Materials Research Laboratory",1434239.16915525,2017-01-18 12:00:00,38.53228,-121.75848,-343.077435070416
"160","Advanced Materials Research Laboratory",1434253.03686172,2017-01-18 13:00:00,38.53228,-121.75848,-329.209728600457
"161","Advanced Materials Research Laboratory",1434266.9045682,2017-01-18 14:00:00,38.53228,-121.75848,-315.342022120487
"162","Advanced Materials Research Laboratory",1434280.77227468,2017-01-18 15:00:00,38.53228,-121.75848,-301.474315640517
"163","Advanced Materials Research Laboratory",1434294.28596031,2017-01-18 16:00:00,38.53228,-121.75848,-287.960630010581
"164","Advanced Materials Research Laboratory",1434307.77645093,2017-01-18 17:00:00,38.53228,-121.75848,-274.470139390556
"165","Advanced Materials Research Laboratory",1434321.26694155,2017-01-18 18:00:00,38.53228,-121.75848,-260.979648770532
"166","Advanced Materials Research Laboratory",1434334.75743218,2017-01-18 19:00:00,38.53228,-121.75848,-247.489158140495
"167","Advanced Materials Research Laboratory",1434348.2479228,2017-01-18 20:00:00,38.53228,-121.75848,-233.998667520471
"168","Advanced Materials Research Laboratory",1434361.73841343,2017-01-18 21:00:00,38.53228,-121.75848,-220.508176890435
"169","Advanced Materials Research Laboratory",1434375.22890405,2017-01-18 22:00:00,38.53228,-121.75848,-207.01768627041
"170","Advanced Materials Research Laboratory",1434388.71939468,2017-01-18 23:00:00,38.53228,-121.75848,-193.527195640374
"171","Advanced Materials Research Laboratory",1434402.06496365,2017-01-19 00:00:00,38.53228,-121.75848,-180.181626670528
"172","Advanced Materials Research Laboratory",1434415.40884153,2017-01-19 01:00:00,38.53228,-121.75848,-166.837748790393
"173","Advanced Materials Research Laboratory",1434428.75271941,2017-01-19 02:00:00,38.53228,-121.75848,-153.49387091049
"174","Advanced Materials Research Laboratory",1434442.09659729,2017-01-19 03:00:00,38.53228,-121.75848,-140.149993030587
"175","Advanced Materials Research Laboratory",1434455.44047517,2017-01-19 04:00:00,38.53228,-121.75848,-126.806115150452
"176","Advanced Materials Research Laboratory",1434468.78435305,2017-01-19 05:00:00,38.53228,-121.75848,-113.462237270549
"177","Advanced Materials Research Laboratory",1434482.12823093,2017-01-19 06:00:00,38.53228,-121.75848,-100.118359390413
"178","Advanced Materials Research Laboratory",1434495.47210881,2017-01-19 07:00:00,38.53228,-121.75848,-86.7744815105107
"179","Advanced Materials Research Laboratory",1434508.77423368,2017-01-19 08:00:00,38.53228,-121.75848,-73.4723566405009
"180","Advanced Materials Research Laboratory",1434522.0758746,2017-01-19 09:00:00,38.53228,-121.75848,-60.1707157203928
"181","Advanced Materials Research Laboratory",1434535.37751553,2017-01-19 10:00:00,38.53228,-121.75848,-46.8690747905057
"182","Advanced Materials Research Laboratory",1434548.67915646,2017-01-19 11:00:00,38.53228,-121.75848,-33.5674338603858
"183","Advanced Materials Research Laboratory",1434561.98079739,2017-01-19 12:00:00,38.53228,-121.75848,-20.2657929304987
"184","Advanced Materials Research Laboratory",1434575.28243831,2017-01-19 13:00:00,38.53228,-121.75848,-6.96415201039053
"185","Advanced Materials Research Laboratory",1434588.58407924,2017-01-19 14:00:00,38.53228,-121.75848,6.33748891949654
"186","Advanced Materials Research Laboratory",1434601.97739757,2017-01-19 15:00:00,38.53228,-121.75848,19.7308072494343
"187","Advanced Materials Research Laboratory",1434617.66676467,2017-01-19 16:00:00,38.53228,-121.75848,35.4201743495651
"188","Advanced Materials Research Laboratory",1434633.35613176,2017-01-19 17:00:00,38.53228,-121.75848,51.1095414394513
"189","Advanced Materials Research Laboratory",1434649.04549886,2017-01-19 18:00:00,38.53228,-121.75848,66.798908539582
"190","Advanced Materials Research Laboratory",1434664.73486595,2017-01-19 19:00:00,38.53228,-121.75848,82.4882756294683
"191","Advanced Materials Research Laboratory",1434680.42423304,2017-01-19 20:00:00,38.53228,-121.75848,98.1776427195873
"192","Advanced Materials Research Laboratory",1434696.11360014,2017-01-19 21:00:00,38.53228,-121.75848,113.867009819485
"193","Advanced Materials Research Laboratory",1434711.80296723,2017-01-19 22:00:00,38.53228,-121.75848,129.556376909604
"194","Advanced Materials Research Laboratory",1434727.50183354,2017-01-19 23:00:00,38.53228,-121.75848,145.255243219435
"195","Advanced Materials Research Laboratory",1434743.36303355,2017-01-20 00:00:00,38.53228,-121.75848,161.116443229606
"196","Advanced Materials Research Laboratory",1434759.22423355,2017-01-20 01:00:00,38.53228,-121.75848,176.977643229533
"197","Advanced Materials Research Laboratory",1434775.08543356,2017-01-20 02:00:00,38.53228,-121.75848,192.838843239471
"198","Advanced Materials Research Laboratory",1434790.94663357,2017-01-20 03:00:00,38.53228,-121.75848,208.70004324941
"199","Advanced Materials Research Laboratory",1434806.80783358,2017-01-20 04:00:00,38.53228,-121.75848,224.561243259581
"200","Advanced Materials Research Laboratory",1434822.66903358,2017-01-20 05:00:00,38.53228,-121.75848,240.422443259507
"201","Advanced Materials Research Laboratory",1434838.53023359,2017-01-20 06:00:00,38.53228,-121.75848,256.283643269446
"202","Advanced Materials Research Laboratory",1434854.4452368,2017-01-20 07:00:00,38.53228,-121.75848,272.198646479519
"203","Advanced Materials Research Laboratory",1434871.0540784,2017-01-20 08:00:00,38.53228,-121.75848,288.807488079416
"204","Advanced Materials Research Laboratory",1434887.66292001,2017-01-20 09:00:00,38.53228,-121.75848,305.416329689557
"205","Advanced Materials Research Laboratory",1434904.27176162,2017-01-20 10:00:00,38.53228,-121.75848,322.025171299465
"206","Advanced Materials Research Laboratory",1434920.88060323,2017-01-20 11:00:00,38.53228,-121.75848,338.634012909606
"207","Advanced Materials Research Laboratory",1434937.48944484,2017-01-20 12:00:00,38.53228,-121.75848,355.242854519514
"208","Advanced Materials Research Laboratory",1434954.97046149,2017-01-20 13:00:00,38.53228,-121.75848,372.723871169612
"209","Advanced Materials Research Laboratory",1434973.14987311,2017-01-20 14:00:00,38.53228,-121.75848,390.903282789513
"210","Advanced Materials Research Laboratory",1434991.32928473,2017-01-20 15:00:00,38.53228,-121.75848,409.082694409415
"211","Advanced Materials Research Laboratory",1435009.50869635,2017-01-20 16:00:00,38.53228,-121.75848,427.26210602955
"212","Advanced Materials Research Laboratory",1435027.68810798,2017-01-20 17:00:00,38.53228,-121.75848,445.441517659463
"213","Advanced Materials Research Laboratory",1435045.02405868,2017-01-20 18:00:00,38.53228,-121.75848,462.777468359563
"214","Advanced Materials Research Laboratory",1435061.12222394,2017-01-20 19:00:00,38.53228,-121.75848,478.875633619493
"215","Advanced Materials Research Laboratory",1435077.22038921,2017-01-20 20:00:00,38.53228,-121.75848,494.973798889434
"216","Advanced Materials Research Laboratory",1435093.31855447,2017-01-20 21:00:00,38.53228,-121.75848,511.071964149596
"217","Advanced Materials Research Laboratory",1435109.41671973,2017-01-20 22:00:00,38.53228,-121.75848,527.170129409526
"218","Advanced Materials Research Laboratory",1435125.514885,2017-01-20 23:00:00,38.53228,-121.75848,543.268294679467
"219","Advanced Materials Research Laboratory",1435141.61305026,2017-01-21 00:00:00,38.53228,-121.75848,559.366459939629
"220","Advanced Transportation Infrastructure Research Center",2411817.01031746,2017-01-18 00:00:00,38.5346,-121.79432,-2050.58334792685
"221","Advanced Transportation Infrastructure Research Center",2411863.78974438,2017-01-18 01:00:00,38.5346,-121.79432,-2003.80392100709
"222","Advanced Transportation Infrastructure Research Center",2411910.07378987,2017-01-18 02:00:00,38.5346,-121.79432,-1957.51987551711
"223","Advanced Transportation Infrastructure Research Center",2411955.60525268,2017-01-18 03:00:00,38.5346,-121.79432,-1911.98841270711
"224","Advanced Transportation Infrastructure Research Center",2412001.33983267,2017-01-18 04:00:00,38.5346,-121.79432,-1866.25383271696
"225","Advanced Transportation Infrastructure Research Center",2412051.19953784,2017-01-18 05:00:00,38.5346,-121.79432,-1816.39412754681
"226","Advanced Transportation Infrastructure Research Center",2412109.00981561,2017-01-18 06:00:00,38.5346,-121.79432,-1758.583849777
"227","Advanced Transportation Infrastructure Research Center",2412174.8351621,2017-01-18 07:00:00,38.5346,-121.79432,-1692.7585032871
"228","Advanced Transportation Infrastructure Research Center",2412235.57482433,2017-01-18 08:00:00,38.5346,-121.79432,-1632.01884105708
"229","Advanced Transportation Infrastructure Research Center",2412285.77251951,2017-01-18 09:00:00,38.5346,-121.79432,-1581.82114587724
"230","Advanced Transportation Infrastructure Research Center",2412347.05251092,2017-01-18 10:00:00,38.5346,-121.79432,-1520.54115446704
"231","Advanced Transportation Infrastructure Research Center",2412428.30472871,2017-01-18 11:00:00,38.5346,-121.79432,-1439.28893667692
"232","Advanced Transportation Infrastructure Research Center",2412501.4134989,2017-01-18 12:00:00,38.5346,-121.79432,-1366.18016648712
"233","Advanced Transportation Infrastructure Research Center",2412571.71777578,2017-01-18 13:00:00,38.5346,-121.79432,-1295.87588960724
"234","Advanced Transportation Infrastructure Research Center",2412640.56309425,2017-01-18 14:00:00,38.5346,-121.79432,-1227.03057113709
"235","Advanced Transportation Infrastructure Research Center",2412715.16925674,2017-01-18 15:00:00,38.5346,-121.79432,-1152.42440864723
"236","Advanced Transportation Infrastructure Research Center",2412786.56352677,2017-01-18 16:00:00,38.5346,-121.79432,-1081.03013861692
"237","Advanced Transportation Infrastructure Research Center",2412853.80707456,2017-01-18 17:00:00,38.5346,-121.79432,-1013.78659082716
"238","Advanced Transportation Infrastructure Research Center",2412913.6472093,2017-01-18 18:00:00,38.5346,-121.79432,-953.946456086822
"239","Advanced Transportation Infrastructure Research Center",2412969.53276027,2017-01-18 19:00:00,38.5346,-121.79432,-898.060905117076
"240","Advanced Transportation Infrastructure Research Center",2413019.99620206,2017-01-18 20:00:00,38.5346,-121.79432,-847.597463326994
"241","Advanced Transportation Infrastructure Research Center",2413070.45964385,2017-01-18 21:00:00,38.5346,-121.79432,-797.134021536913
"242","Advanced Transportation Infrastructure Research Center",2413120.92308565,2017-01-18 22:00:00,38.5346,-121.79432,-746.670579737052
"243","Advanced Transportation Infrastructure Research Center",2413168.55818736,2017-01-18 23:00:00,38.5346,-121.79432,-699.035478027072
"244","Advanced Transportation Infrastructure Research Center",2413215.50932669,2017-01-19 00:00:00,38.5346,-121.79432,-652.084338697139
"245","Advanced Transportation Infrastructure Research Center",2413262.46046603,2017-01-19 01:00:00,38.5346,-121.79432,-605.133199356962
"246","Advanced Transportation Infrastructure Research Center",2413309.15251989,2017-01-19 02:00:00,38.5346,-121.79432,-558.441145496909
"247","Advanced Transportation Infrastructure Research Center",2413353.18066264,2017-01-19 03:00:00,38.5346,-121.79432,-514.413002747111
"248","Advanced Transportation Infrastructure Research Center",2413397.2088054,2017-01-19 04:00:00,38.5346,-121.79432,-470.384859987069
"249","Advanced Transportation Infrastructure Research Center",2413444.24641588,2017-01-19 05:00:00,38.5346,-121.79432,-423.347249506973
"250","Advanced Transportation Infrastructure Research Center",2413500.06612988,2017-01-19 06:00:00,38.5346,-121.79432,-367.52753550699
"251","Advanced Transportation Infrastructure Research Center",2413562.69204213,2017-01-19 07:00:00,38.5346,-121.79432,-304.90162325697
"252","Advanced Transportation Infrastructure Research Center",2413621.40224456,2017-01-19 08:00:00,38.5346,-121.79432,-246.191420827061
"253","Advanced Transportation Infrastructure Research Center",2413666.8087442,2017-01-19 09:00:00,38.5346,-121.79432,-200.784921186976
