"BuildingName","CAAN","Utility","Var","WebUrl"
"Academic Surge Building","4632","Electricity","Annual Cost","A0EbgZy4oKQ9kiBiZJTW7eugwC6-3Qzx_5RGrBZiQlqSuWwI2gq7ro4plAZVBhuGKwl-wVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXEFDQURFTUlDIFNVUkdFIEJVSUxESU5HXEVMRUNUUklDSVRZfEFOTlVBTCBDT1NU"
"Academic Surge Building","4632","Electricity","AnnualUsage","A0EbgZy4oKQ9kiBiZJTW7eugwC6-3Qzx_5RGrBZiQlqSuWwo-PpFsFNsVUJic36caAYUQVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXEFDQURFTUlDIFNVUkdFIEJVSUxESU5HXEVMRUNUUklDSVRZfEFOTlVBTFVTQUdF"
"Academic Surge Building","4632","Electricity","BuildingName","A0EbgZy4oKQ9kiBiZJTW7eugwC6-3Qzx_5RGrBZiQlqSuWwZ8iCStnff1IKB9OvbzoqSAVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXEFDQURFTUlDIFNVUkdFIEJVSUxESU5HXEVMRUNUUklDSVRZfEJVSUxESU5HTkFNRQ"
"Academic Surge Building","4632","Electricity","Data Start","A0EbgZy4oKQ9kiBiZJTW7eugwC6-3Qzx_5RGrBZiQlqSuWwbnshCwDNdlQXYLI8qLznRwVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXEFDQURFTUlDIFNVUkdFIEJVSUxESU5HXEVMRUNUUklDSVRZfERBVEEgU1RBUlQ"
"Academic Surge Building","4632","Electricity","Demand_kBtu","A0EbgZy4oKQ9kiBiZJTW7eugwC6-3Qzx_5RGrBZiQlqSuWwMo2qCletSFo4mlicMj9FcQVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXEFDQURFTUlDIFNVUkdFIEJVSUxESU5HXEVMRUNUUklDSVRZfERFTUFORF9LQlRV"
"Academic Surge Building","4632","Electricity","Electricity Last Month Usage","A0EbgZy4oKQ9kiBiZJTW7eugwC6-3Qzx_5RGrBZiQlqSuWw-EXGARuMqF8TMh5uvM6PxgVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXEFDQURFTUlDIFNVUkdFIEJVSUxESU5HXEVMRUNUUklDSVRZfEVMRUNUUklDSVRZIExBU1QgTU9OVEggVVNBR0U"
"Academic Surge Building","4632","Electricity","Electricity_EUI","A0EbgZy4oKQ9kiBiZJTW7eugwC6-3Qzx_5RGrBZiQlqSuWwz7g6VsxI_Fk0Px0uC3FJbwVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXEFDQURFTUlDIFNVUkdFIEJVSUxESU5HXEVMRUNUUklDSVRZfEVMRUNUUklDSVRZX0VVSQ"
"Academic Surge Building","4632","Electricity","HourlyUsage","A0EbgZy4oKQ9kiBiZJTW7eugwC6-3Qzx_5RGrBZiQlqSuWwDMvBgg_z9lAzNasnh4MINwVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXEFDQURFTUlDIFNVUkdFIEJVSUxESU5HXEVMRUNUUklDSVRZfEhPVVJMWVVTQUdF"
"Academic Surge Building","4632","Electricity","kW","A0EbgZy4oKQ9kiBiZJTW7eugwC6-3Qzx_5RGrBZiQlqSuWw2sDVYNIPR1YODsG1RUyETgVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXEFDQURFTUlDIFNVUkdFIEJVSUxESU5HXEVMRUNUUklDSVRZfEtX"
"Academic Surge Building","4632","Electricity","kWh","A0EbgZy4oKQ9kiBiZJTW7eugwC6-3Qzx_5RGrBZiQlqSuWwsd5ZkDC1jFIQPngjrUoxqwVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXEFDQURFTUlDIFNVUkdFIEJVSUxESU5HXEVMRUNUUklDSVRZfEtXSA"
"Academic Surge Building","4632","Electricity","kWh Cost","A0EbgZy4oKQ9kiBiZJTW7eugwC6-3Qzx_5RGrBZiQlqSuWwIZxM89Vne1kIvOmoTgFs6AVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXEFDQURFTUlDIFNVUkdFIEJVSUxESU5HXEVMRUNUUklDSVRZfEtXSCBDT1NU"
"Academic Surge Building","4632","Electricity","MonthlyUsage","A0EbgZy4oKQ9kiBiZJTW7eugwC6-3Qzx_5RGrBZiQlqSuWwvtK0BGfsLVouIB6iSPIvzwVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXEFDQURFTUlDIFNVUkdFIEJVSUxESU5HXEVMRUNUUklDSVRZfE1PTlRITFlVU0FHRQ"
"Academic Surge Building","4632","Electricity","Prefix kW","A0EbgZy4oKQ9kiBiZJTW7eugwC6-3Qzx_5RGrBZiQlqSuWwGe8evounNFsmP5zL0ANrWgVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXEFDQURFTUlDIFNVUkdFIEJVSUxESU5HXEVMRUNUUklDSVRZfFBSRUZJWCBLVw"
"Academic Surge Building","4632","Electricity","Prefix kWh","A0EbgZy4oKQ9kiBiZJTW7eugwC6-3Qzx_5RGrBZiQlqSuWws7daa-HgwlgWcNtVtdvnpwVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXEFDQURFTUlDIFNVUkdFIEJVSUxESU5HXEVMRUNUUklDSVRZfFBSRUZJWCBLV0g"
"Academic Surge Building","4632","Electricity","Rollover","A0EbgZy4oKQ9kiBiZJTW7eugwC6-3Qzx_5RGrBZiQlqSuWwZWR5DBvjr1kY2cPma4mLZgVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXEFDQURFTUlDIFNVUkdFIEJVSUxESU5HXEVMRUNUUklDSVRZfFJPTExPVkVS"
"Academic Surge Building","4632","Electricity","Rollover Check","A0EbgZy4oKQ9kiBiZJTW7eugwC6-3Qzx_5RGrBZiQlqSuWwhoffN2dLmVQJ3UqQ_lIQcQVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXEFDQURFTUlDIFNVUkdFIEJVSUxESU5HXEVMRUNUUklDSVRZfFJPTExPVkVSIENIRUNL"
"Academic Surge Building","4632","Electricity","Rollover Count Month","A0EbgZy4oKQ9kiBiZJTW7eugwC6-3Qzx_5RGrBZiQlqSuWwXpTYzcjK_lEquaeduoK_qwVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXEFDQURFTUlDIFNVUkdFIEJVSUxESU5HXEVMRUNUUklDSVRZfFJPTExPVkVSIENPVU5UIE1PTlRI"
"Academic Surge Building","4632","Electricity","Rollover Count Year","A0EbgZy4oKQ9kiBiZJTW7eugwC6-3Qzx_5RGrBZiQlqSuWwNAiT03dqCVMAD_15MBmddAVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXEFDQURFTUlDIFNVUkdFIEJVSUxESU5HXEVMRUNUUklDSVRZfFJPTExPVkVSIENPVU5UIFlFQVI"
"Academic Surge Building","4632","Electricity","Sq Ft.","A0EbgZy4oKQ9kiBiZJTW7eugwC6-3Qzx_5RGrBZiQlqSuWwoIiYbjkxbFMZZkSW41v23QVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXEFDQURFTUlDIFNVUkdFIEJVSUxESU5HXEVMRUNUUklDSVRZfFNRIEZULg"
"Activities and Recreation Center","4799","ChilledWater","Annual Cost","A0EbgZy4oKQ9kiBiZJTW7eugwSCU6radQ5BG4fRgDcyrprwq4deQpgRzVMRN9oMfYmddQVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXEFDVElWSVRJRVMgQU5EIFJFQ1JFQVRJT04gQ0VOVEVSXENISUxMRURXQVRFUnxBTk5VQUwgQ09TVA"
"Activities and Recreation Center","4799","ChilledWater","AnnualUsage","A0EbgZy4oKQ9kiBiZJTW7eugwSCU6radQ5BG4fRgDcyrprwh5CKxKJPg18vQQeApDM9sgVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXEFDVElWSVRJRVMgQU5EIFJFQ1JFQVRJT04gQ0VOVEVSXENISUxMRURXQVRFUnxBTk5VQUxVU0FHRQ"
"Activities and Recreation Center","4799","ChilledWater","BuildingName","A0EbgZy4oKQ9kiBiZJTW7eugwSCU6radQ5BG4fRgDcyrprwWeF0_HMsbFgCzb2iIN_P7wVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXEFDVElWSVRJRVMgQU5EIFJFQ1JFQVRJT04gQ0VOVEVSXENISUxMRURXQVRFUnxCVUlMRElOR05BTUU"
"Activities and Recreation Center","4799","ChilledWater","ChilledWater Last Month Usage","A0EbgZy4oKQ9kiBiZJTW7eugwSCU6radQ5BG4fRgDcyrprwU3K8MA7uBFkfGKUileQCYwVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXEFDVElWSVRJRVMgQU5EIFJFQ1JFQVRJT04gQ0VOVEVSXENISUxMRURXQVRFUnxDSElMTEVEV0FURVIgTEFTVCBNT05USCBVU0FHRQ"
"Activities and Recreation Center","4799","ChilledWater","ChilledWater_EUI","A0EbgZy4oKQ9kiBiZJTW7eugwSCU6radQ5BG4fRgDcyrprwRkrHXK5O-1Qvyx8S5B39pQVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXEFDVElWSVRJRVMgQU5EIFJFQ1JFQVRJT04gQ0VOVEVSXENISUxMRURXQVRFUnxDSElMTEVEV0FURVJfRVVJ"
"Activities and Recreation Center","4799","ChilledWater","Chilled_Water_Demand","A0EbgZy4oKQ9kiBiZJTW7eugwSCU6radQ5BG4fRgDcyrprw5F90CdFGsFU4Casds7oiqAVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXEFDVElWSVRJRVMgQU5EIFJFQ1JFQVRJT04gQ0VOVEVSXENISUxMRURXQVRFUnxDSElMTEVEX1dBVEVSX0RFTUFORA"
"Activities and Recreation Center","4799","ChilledWater","Cooling Degree Days","A0EbgZy4oKQ9kiBiZJTW7eugwSCU6radQ5BG4fRgDcyrprwJ-HjKxAuJFAV4pV-TYR-bAVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXEFDVElWSVRJRVMgQU5EIFJFQ1JFQVRJT04gQ0VOVEVSXENISUxMRURXQVRFUnxDT09MSU5HIERFR1JFRSBEQVlT"
"Activities and Recreation Center","4799","ChilledWater","Current Month","A0EbgZy4oKQ9kiBiZJTW7eugwSCU6radQ5BG4fRgDcyrprwZUMF38Rhf1g3R2Tlvq-gQwVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXEFDVElWSVRJRVMgQU5EIFJFQ1JFQVRJT04gQ0VOVEVSXENISUxMRURXQVRFUnxDVVJSRU5UIE1PTlRI"
"Activities and Recreation Center","4799","ChilledWater","Daily Baseline Usage (Yesterday)","A0EbgZy4oKQ9kiBiZJTW7eugwSCU6radQ5BG4fRgDcyrprwK4jxW-y171kf2pshRaqELgVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXEFDVElWSVRJRVMgQU5EIFJFQ1JFQVRJT04gQ0VOVEVSXENISUxMRURXQVRFUnxEQUlMWSBCQVNFTElORSBVU0FHRSAoWUVTVEVSREFZKQ"
"Activities and Recreation Center","4799","ChilledWater","Data Start","A0EbgZy4oKQ9kiBiZJTW7eugwSCU6radQ5BG4fRgDcyrprwLPDhPH6gV1ws7tGqCkJvvQVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXEFDVElWSVRJRVMgQU5EIFJFQ1JFQVRJT04gQ0VOVEVSXENISUxMRURXQVRFUnxEQVRBIFNUQVJU"
"Activities and Recreation Center","4799","ChilledWater","Demand kBTUperHr","A0EbgZy4oKQ9kiBiZJTW7eugwSCU6radQ5BG4fRgDcyrprwLE8syTq1al4PvPk8in0QMwVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXEFDVElWSVRJRVMgQU5EIFJFQ1JFQVRJT04gQ0VOVEVSXENISUxMRURXQVRFUnxERU1BTkQgS0JUVVBFUkhS"
"Activities and Recreation Center","4799","ChilledWater","Demand_kBtu","A0EbgZy4oKQ9kiBiZJTW7eugwSCU6radQ5BG4fRgDcyrprwFR_Dces-2VEd0Ji_-p0pywVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXEFDVElWSVRJRVMgQU5EIFJFQ1JFQVRJT04gQ0VOVEVSXENISUxMRURXQVRFUnxERU1BTkRfS0JUVQ"
"Activities and Recreation Center","4799","ChilledWater","Heating Degree Days","A0EbgZy4oKQ9kiBiZJTW7eugwSCU6radQ5BG4fRgDcyrprwlYY7RAVi1lM4mI8tUvqZIAVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXEFDVElWSVRJRVMgQU5EIFJFQ1JFQVRJT04gQ0VOVEVSXENISUxMRURXQVRFUnxIRUFUSU5HIERFR1JFRSBEQVlT"
"Activities and Recreation Center","4799","ChilledWater","HourlyUsage","A0EbgZy4oKQ9kiBiZJTW7eugwSCU6radQ5BG4fRgDcyrprwbTbDpc3BGl4wS_sFAp8W8wVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXEFDVElWSVRJRVMgQU5EIFJFQ1JFQVRJT04gQ0VOVEVSXENISUxMRURXQVRFUnxIT1VSTFlVU0FHRQ"
"Activities and Recreation Center","4799","ChilledWater","Monthly Average CDD","A0EbgZy4oKQ9kiBiZJTW7eugwSCU6radQ5BG4fRgDcyrprwzPZvhxdEP18oJ-pwOdwE7wVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXEFDVElWSVRJRVMgQU5EIFJFQ1JFQVRJT04gQ0VOVEVSXENISUxMRURXQVRFUnxNT05USExZIEFWRVJBR0UgQ0RE"
"Activities and Recreation Center","4799","ChilledWater","Monthly Average HDD","A0EbgZy4oKQ9kiBiZJTW7eugwSCU6radQ5BG4fRgDcyrprwkqPADLaBhVw_AlVbD7Fj1wVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXEFDVElWSVRJRVMgQU5EIFJFQ1JFQVRJT04gQ0VOVEVSXENISUxMRURXQVRFUnxNT05USExZIEFWRVJBR0UgSERE"
"Activities and Recreation Center","4799","ChilledWater","MonthlyUsage","A0EbgZy4oKQ9kiBiZJTW7eugwSCU6radQ5BG4fRgDcyrprwQVUhqqSndl4x32sMZX_E8gVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXEFDVElWSVRJRVMgQU5EIFJFQ1JFQVRJT04gQ0VOVEVSXENISUxMRURXQVRFUnxNT05USExZVVNBR0U"
"Activities and Recreation Center","4799","ChilledWater","Normalized Monthly Usage","A0EbgZy4oKQ9kiBiZJTW7eugwSCU6radQ5BG4fRgDcyrprwwDE6AKMPN1wrYEMpJyiNAAVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXEFDVElWSVRJRVMgQU5EIFJFQ1JFQVRJT04gQ0VOVEVSXENISUxMRURXQVRFUnxOT1JNQUxJWkVEIE1PTlRITFkgVVNBR0U"
"Activities and Recreation Center","4799","ChilledWater","Prefix","A0EbgZy4oKQ9kiBiZJTW7eugwSCU6radQ5BG4fRgDcyrprwa4hgl1LVF1cJ2rplyES3igVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXEFDVElWSVRJRVMgQU5EIFJFQ1JFQVRJT04gQ0VOVEVSXENISUxMRURXQVRFUnxQUkVGSVg"
"Activities and Recreation Center","4799","ChilledWater","Rollover","A0EbgZy4oKQ9kiBiZJTW7eugwSCU6radQ5BG4fRgDcyrprwKiC_tEvYDlsm7FBTAbmNswVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXEFDVElWSVRJRVMgQU5EIFJFQ1JFQVRJT04gQ0VOVEVSXENISUxMRURXQVRFUnxST0xMT1ZFUg"
"Activities and Recreation Center","4799","ChilledWater","Rollover Check","A0EbgZy4oKQ9kiBiZJTW7eugwSCU6radQ5BG4fRgDcyrprwKVJopnxGgV4BeRzL6eSRoAVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXEFDVElWSVRJRVMgQU5EIFJFQ1JFQVRJT04gQ0VOVEVSXENISUxMRURXQVRFUnxST0xMT1ZFUiBDSEVDSw"
"Activities and Recreation Center","4799","ChilledWater","Rollover Count Month","A0EbgZy4oKQ9kiBiZJTW7eugwSCU6radQ5BG4fRgDcyrprw2eVp18_kzVs1GIgrs0LFLgVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXEFDVElWSVRJRVMgQU5EIFJFQ1JFQVRJT04gQ0VOVEVSXENISUxMRURXQVRFUnxST0xMT1ZFUiBDT1VOVCBNT05USA"
"Activities and Recreation Center","4799","ChilledWater","Rollover Count Year","A0EbgZy4oKQ9kiBiZJTW7eugwSCU6radQ5BG4fRgDcyrprw8JRoXbQ6KFcsHazLW_gTQQVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXEFDVElWSVRJRVMgQU5EIFJFQ1JFQVRJT04gQ0VOVEVSXENISUxMRURXQVRFUnxST0xMT1ZFUiBDT1VOVCBZRUFS"
"Activities and Recreation Center","4799","ChilledWater","S1 Counter","A0EbgZy4oKQ9kiBiZJTW7eugwSCU6radQ5BG4fRgDcyrprwdefAKbPS11kj0eUo5MOTuwVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXEFDVElWSVRJRVMgQU5EIFJFQ1JFQVRJT04gQ0VOVEVSXENISUxMRURXQVRFUnxTMSBDT1VOVEVS"
"Activities and Recreation Center","4799","ChilledWater","Sq Ft.","A0EbgZy4oKQ9kiBiZJTW7eugwSCU6radQ5BG4fRgDcyrprwORDhF7eaw1s3F-y3cwHxmAVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXEFDVElWSVRJRVMgQU5EIFJFQ1JFQVRJT04gQ0VOVEVSXENISUxMRURXQVRFUnxTUSBGVC4"
"Activities and Recreation Center","4799","ChilledWater","tonh Cost","A0EbgZy4oKQ9kiBiZJTW7eugwSCU6radQ5BG4fRgDcyrprwdmj9xKspo1MpPgPD44VINgVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXEFDVElWSVRJRVMgQU5EIFJFQ1JFQVRJT04gQ0VOVEVSXENISUxMRURXQVRFUnxUT05IIENPU1Q"
"Activities and Recreation Center","4799","Electricity","Annual Cost","A0EbgZy4oKQ9kiBiZJTW7eugwrFrAt6dQ5BG4fRgDcyrprwhJ1dGiEXp1AKLJj9_SJiDwVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXEFDVElWSVRJRVMgQU5EIFJFQ1JFQVRJT04gQ0VOVEVSXEVMRUNUUklDSVRZfEFOTlVBTCBDT1NU"
"Activities and Recreation Center","4799","Electricity","AnnualUsage","A0EbgZy4oKQ9kiBiZJTW7eugwrFrAt6dQ5BG4fRgDcyrprwBBae4lpisFUa8U1plC5fpQVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXEFDVElWSVRJRVMgQU5EIFJFQ1JFQVRJT04gQ0VOVEVSXEVMRUNUUklDSVRZfEFOTlVBTFVTQUdF"
"Activities and Recreation Center","4799","Electricity","BuildingName","A0EbgZy4oKQ9kiBiZJTW7eugwrFrAt6dQ5BG4fRgDcyrprwwD31vkLwflIZf1M8irRtvAVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXEFDVElWSVRJRVMgQU5EIFJFQ1JFQVRJT04gQ0VOVEVSXEVMRUNUUklDSVRZfEJVSUxESU5HTkFNRQ"
"Activities and Recreation Center","4799","Electricity","Data Start","A0EbgZy4oKQ9kiBiZJTW7eugwrFrAt6dQ5BG4fRgDcyrprwyY5W_5vid1QEGDKvTTKgswVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXEFDVElWSVRJRVMgQU5EIFJFQ1JFQVRJT04gQ0VOVEVSXEVMRUNUUklDSVRZfERBVEEgU1RBUlQ"
"Activities and Recreation Center","4799","Electricity","Demand_kBtu","A0EbgZy4oKQ9kiBiZJTW7eugwrFrAt6dQ5BG4fRgDcyrprwlXjd_syCSVor4tgP17EChQVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXEFDVElWSVRJRVMgQU5EIFJFQ1JFQVRJT04gQ0VOVEVSXEVMRUNUUklDSVRZfERFTUFORF9LQlRV"
"Activities and Recreation Center","4799","Electricity","Electricity Last Month Usage","A0EbgZy4oKQ9kiBiZJTW7eugwrFrAt6dQ5BG4fRgDcyrprwX7Cx9YCjqV8ASp79WUDIMgVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXEFDVElWSVRJRVMgQU5EIFJFQ1JFQVRJT04gQ0VOVEVSXEVMRUNUUklDSVRZfEVMRUNUUklDSVRZIExBU1QgTU9OVEggVVNBR0U"
"Activities and Recreation Center","4799","Electricity","Electricity_EUI","A0EbgZy4oKQ9kiBiZJTW7eugwrFrAt6dQ5BG4fRgDcyrprwaE1Noldn_VknR5297v8OmwVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXEFDVElWSVRJRVMgQU5EIFJFQ1JFQVRJT04gQ0VOVEVSXEVMRUNUUklDSVRZfEVMRUNUUklDSVRZX0VVSQ"
"Activities and Recreation Center","4799","Electricity","HourlyUsage","A0EbgZy4oKQ9kiBiZJTW7eugwrFrAt6dQ5BG4fRgDcyrprwqz62dpTc91AgTSu0Yg1PwwVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXEFDVElWSVRJRVMgQU5EIFJFQ1JFQVRJT04gQ0VOVEVSXEVMRUNUUklDSVRZfEhPVVJMWVVTQUdF"
"Activities and Recreation Center","4799","Electricity","kW","A0EbgZy4oKQ9kiBiZJTW7eugwrFrAt6dQ5BG4fRgDcyrprwfTWilEkgRlYddkEmoMLDugVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXEFDVElWSVRJRVMgQU5EIFJFQ1JFQVRJT04gQ0VOVEVSXEVMRUNUUklDSVRZfEtX"
"Activities and Recreation Center","4799","Electricity","kWh","A0EbgZy4oKQ9kiBiZJTW7eugwrFrAt6dQ5BG4fRgDcyrprwFisuZKuajVIDRviwSMR2XwVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXEFDVElWSVRJRVMgQU5EIFJFQ1JFQVRJT04gQ0VOVEVSXEVMRUNUUklDSVRZfEtXSA"
"Activities and Recreation Center","4799","Electricity","kWh Cost","A0EbgZy4oKQ9kiBiZJTW7eugwrFrAt6dQ5BG4fRgDcyrprwhmk7B05IelkbxGk7q48rHAVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXEFDVElWSVRJRVMgQU5EIFJFQ1JFQVRJT04gQ0VOVEVSXEVMRUNUUklDSVRZfEtXSCBDT1NU"
"Activities and Recreation Center","4799","Electricity","MonthlyUsage","A0EbgZy4oKQ9kiBiZJTW7eugwrFrAt6dQ5BG4fRgDcyrprwGSfD8PzDLFo9WJ4xrXxoOwVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXEFDVElWSVRJRVMgQU5EIFJFQ1JFQVRJT04gQ0VOVEVSXEVMRUNUUklDSVRZfE1PTlRITFlVU0FHRQ"
"Activities and Recreation Center","4799","Electricity","Prefix kW","A0EbgZy4oKQ9kiBiZJTW7eugwrFrAt6dQ5BG4fRgDcyrprwvhppShCINVs1RxxYNY0srgVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXEFDVElWSVRJRVMgQU5EIFJFQ1JFQVRJT04gQ0VOVEVSXEVMRUNUUklDSVRZfFBSRUZJWCBLVw"
"Activities and Recreation Center","4799","Electricity","Prefix kWh","A0EbgZy4oKQ9kiBiZJTW7eugwrFrAt6dQ5BG4fRgDcyrprwFEItn3rPw1gFCFvGUFWgUwVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXEFDVElWSVRJRVMgQU5EIFJFQ1JFQVRJT04gQ0VOVEVSXEVMRUNUUklDSVRZfFBSRUZJWCBLV0g"
"Activities and Recreation Center","4799","Electricity","Rollover","A0EbgZy4oKQ9kiBiZJTW7eugwrFrAt6dQ5BG4fRgDcyrprwwpEO-IDMrlkLoUN1jgfMkgVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXEFDVElWSVRJRVMgQU5EIFJFQ1JFQVRJT04gQ0VOVEVSXEVMRUNUUklDSVRZfFJPTExPVkVS"
"Activities and Recreation Center","4799","Electricity","Rollover Check","A0EbgZy4oKQ9kiBiZJTW7eugwrFrAt6dQ5BG4fRgDcyrprwIXKow_xkmFQapcoDG9xXhQVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXEFDVElWSVRJRVMgQU5EIFJFQ1JFQVRJT04gQ0VOVEVSXEVMRUNUUklDSVRZfFJPTExPVkVSIENIRUNL"
"Activities and Recreation Center","4799","Electricity","Rollover Count Month","A0EbgZy4oKQ9kiBiZJTW7eugwrFrAt6dQ5BG4fRgDcyrprw-WGvOVPl_1E5wScOXwz4XwVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXEFDVElWSVRJRVMgQU5EIFJFQ1JFQVRJT04gQ0VOVEVSXEVMRUNUUklDSVRZfFJPTExPVkVSIENPVU5UIE1PTlRI"
"Activities and Recreation Center","4799","Electricity","Rollover Count Year","A0EbgZy4oKQ9kiBiZJTW7eugwrFrAt6dQ5BG4fRgDcyrprwk_3kJ-xFCFMTd33q1ZfagAVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXEFDVElWSVRJRVMgQU5EIFJFQ1JFQVRJT04gQ0VOVEVSXEVMRUNUUklDSVRZfFJPTExPVkVSIENPVU5UIFlFQVI"
"Activities and Recreation Center","4799","Electricity","Sq Ft.","A0EbgZy4oKQ9kiBiZJTW7eugwrFrAt6dQ5BG4fRgDcyrprwB33vmqIebVMKHsQFBtWxKQVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXEFDVElWSVRJRVMgQU5EIFJFQ1JFQVRJT04gQ0VOVEVSXEVMRUNUUklDSVRZfFNRIEZULg"
"Activities and Recreation Center","4799","Steam","Annual Cost","A0EbgZy4oKQ9kiBiZJTW7eugwr1rAt6dQ5BG4fRgDcyrprwEop4v6Uo9FoLzvVtPZQXWQVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXEFDVElWSVRJRVMgQU5EIFJFQ1JFQVRJT04gQ0VOVEVSXFNURUFNfEFOTlVBTCBDT1NU"
"Activities and Recreation Center","4799","Steam","AnnualUsage","A0EbgZy4oKQ9kiBiZJTW7eugwr1rAt6dQ5BG4fRgDcyrprw_pwmigV0P1sT_lwy1nrx9AVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXEFDVElWSVRJRVMgQU5EIFJFQ1JFQVRJT04gQ0VOVEVSXFNURUFNfEFOTlVBTFVTQUdF"
"Activities and Recreation Center","4799","Steam","BuildingName","A0EbgZy4oKQ9kiBiZJTW7eugwr1rAt6dQ5BG4fRgDcyrprwobisZEkdP1cjW25_DhdkkQVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXEFDVElWSVRJRVMgQU5EIFJFQ1JFQVRJT04gQ0VOVEVSXFNURUFNfEJVSUxESU5HTkFNRQ"
